image_url,alt_text,page_source,width,height,format,estimated_size_kb,category,downloaded,local_path
https://juliaoboticarios.com/2749-large_default/jb-manteca-de-cacao-50-gr.jpg,Manteca De Cacao 50G,https://juliaoboticarios.com/17-activos-cosmeticos,,,jpg,54.9,collections,True,data\output\images\collections\jb-manteca-de-cacao-50-gr.jpg
https://juliaoboticarios.com/2709-large_default/jb-extracto-de-aloe-vera-30-ml.jpg,Extracto De Aloe Vera 30Ml,https://juliaoboticarios.com/17-activos-cosmeticos,,,jpg,46.06,collections,True,data\output\images\collections\jb-extracto-de-aloe-vera-30-ml.jpg
https://juliaoboticarios.com/2707-large_default/jb-aceite-puro-de-jojoba-30-ml.jpg,Aceite Puro De Jojoba 30Ml,https://juliaoboticarios.com/17-activos-cosmeticos,,,jpg,47.66,collections,True,data\output\images\collections\jb-aceite-puro-de-jojoba-30-ml.jpg
https://juliaoboticarios.com/2705-large_default/jb-aceite-puro-de-aguacate-30-ml.jpg,Aceite Puro De Aguacate 30Ml,https://juliaoboticarios.com/17-activos-cosmeticos,,,jpg,47.48,collections,True,data\output\images\collections\jb-aceite-puro-de-aguacate-30-ml.jpg
https://juliaoboticarios.com/2989-large_default/jb-carbon-activado-cosmetico-30-g.jpg,Carbón Activado 30G,https://juliaoboticarios.com/17-activos-cosmeticos,,,jpg,73.15,collections,True,data\output\images\collections\jb-carbon-activado-cosmetico-30-g.jpg
https://juliaoboticarios.com/2742-large_default/jb-agua-perfumada-iris-y-amapola-30-ml.jpg,Agua Perfumada Iris y...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,53.72,collections,True,data\output\images\collections\jb-agua-perfumada-iris-y-amapola-30-ml.jpg
https://juliaoboticarios.com/2743-large_default/agua-perfumada-lichi-y-dulce-naranjo-30ml.jpg,Agua Perfumada Lichi y...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,55.01,collections,True,data\output\images\collections\agua-perfumada-lichi-y-dulce-naranjo-30ml.jpg
https://juliaoboticarios.com/2741-large_default/jb-agua-perf-madera-orient-y-manda-30-ml.jpg,Agua Perfumada Madera...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,54.88,collections,True,data\output\images\collections\jb-agua-perf-madera-orient-y-manda-30-ml.jpg
https://juliaoboticarios.com/2744-large_default/agua-perfumada-higo-y-violeta-30ml.jpg,Agua Perfumada Higo y...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,53.38,collections,True,data\output\images\collections\agua-perfumada-higo-y-violeta-30ml.jpg
https://juliaoboticarios.com/2740-large_default/jb-agua-perfumada-cedro-rojo-30-ml.jpg,Agua Perfumada Cedro Rojo 30ml,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,53.25,collections,True,data\output\images\collections\jb-agua-perfumada-cedro-rojo-30-ml.jpg
https://juliaoboticarios.com/2745-large_default/-agua-perfumada-salvia-oceanica-30ml.jpg,Agua Perfumada Salvia...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,54.2,collections,True,data\output\images\collections\-agua-perfumada-salvia-oceanica-30ml.jpg
https://juliaoboticarios.com/2739-large_default/jb-agua-perfumada-jazmin-y-bergamota-30.jpg,Agua perfumada Jazmín y...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,54.88,collections,True,data\output\images\collections\jb-agua-perfumada-jazmin-y-bergamota-30.jpg
https://juliaoboticarios.com/2716-large_default/perfume-flor-azafran-miel-y-alm-100ml.jpg,Perfume Flor de Azafrán de...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,54.38,collections,True,data\output\images\collections\perfume-flor-azafran-miel-y-alm-100ml.jpg
https://juliaoboticarios.com/2732-large_default/agua-perfumada-salvia-oceanica-100ml.jpg,Agua Perfumada Salvia...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,51.82,collections,True,data\output\images\collections\agua-perfumada-salvia-oceanica-100ml.jpg
https://juliaoboticarios.com/2735-large_default/jb-agua-perf-madera-orient-y-manda-100ml.jpg,Agua Perfumada Madera...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,52.78,collections,True,data\output\images\collections\jb-agua-perf-madera-orient-y-manda-100ml.jpg
https://juliaoboticarios.com/2737-large_default/jb-agua-perfumada-higo-y-violeta-100-ml.jpg,Agua perfumada Higo y...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,51.0,collections,True,data\output\images\collections\jb-agua-perfumada-higo-y-violeta-100-ml.jpg
https://juliaoboticarios.com/2734-large_default/agua-perfumada-jazmin-y-bergamota-100ml.jpg,Agua Perfumada Jazmín Y...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,52.62,collections,True,data\output\images\collections\agua-perfumada-jazmin-y-bergamota-100ml.jpg
https://juliaoboticarios.com/2117-large_default/botella-para-perfumes-tapa-transparente-100-ml.jpg,Botella para perfumes tapa...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,22.53,collections,True,data\output\images\collections\botella-para-perfumes-tapa-transparente-100-ml.jpg
https://juliaoboticarios.com/2755-large_default/jb-fragancia-tabaco-y-cuero-25-ml.jpg,Fragancia Concentrada...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,51.77,collections,True,data\output\images\collections\jb-fragancia-tabaco-y-cuero-25-ml.jpg
https://juliaoboticarios.com/2738-large_default/jb-agua-perfumada-iris-y-amapola-100-ml.jpg,Agua Perfumada Iris y...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,51.27,collections,True,data\output\images\collections\jb-agua-perfumada-iris-y-amapola-100-ml.jpg
https://juliaoboticarios.com/2736-large_default/jb-agua-perf-lichi-y-dulce-naranjo-100ml.jpg,Agua Perfumada Lichi y...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,52.72,collections,True,data\output\images\collections\jb-agua-perf-lichi-y-dulce-naranjo-100ml.jpg
https://juliaoboticarios.com/2733-large_default/agua-perfumada-cedro-rojo-100ml.jpg,Agua Perfumada Cedro Rojo...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,50.46,collections,True,data\output\images\collections\agua-perfumada-cedro-rojo-100ml.jpg
https://juliaoboticarios.com/3064-large_default/agua-de-colonia-mordehay-x-370-ml.jpg,Agua de Colonia Mordehay x...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,46.0,collections,True,data\output\images\collections\agua-de-colonia-mordehay-x-370-ml.jpg
https://juliaoboticarios.com/3062-home_default/agua-de-colonia-mordehay-x-370-ml.jpg,Agua de Colonia Mordehay x 100 ml,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,470,609,jpg,27.41,collections,True,data\output\images\collections\agua-de-colonia-mordehay-x-370-ml.jpg
https://juliaoboticarios.com/2951-large_default/agua-de-colonia-mordehay-x-370-ml.jpg,Agua de Colonia Mordehay x...,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,,,jpg,27.41,collections,True,data\output\images\collections\agua-de-colonia-mordehay-x-370-ml.jpg
https://juliaoboticarios.com/2497-home_default/agua-de-colonia-mordehay-x-370-ml.jpg,Agua de Colonia Mordehay x 370ml,https://juliaoboticarios.com/11-aguas-de-tocador?p=3,470,609,jpg,27.41,collections,True,data\output\images\collections\agua-de-colonia-mordehay-x-370-ml.jpg
https://juliaoboticarios.com/2714-large_default/perfume-bergamota-y-cardamomo-30-ml.jpg,Perfume Bergamota y...,https://juliaoboticarios.com/278-perfumes?p=2,,,jpg,55.74,collections,True,data\output\images\collections\perfume-bergamota-y-cardamomo-30-ml.jpg
https://juliaoboticarios.com/2551-home_default/perfume-bergamota-y-cardamomo-30-ml.jpg,Perfume Bergamota y Cardamomo 30 ml,https://juliaoboticarios.com/278-perfumes?p=2,470,609,jpg,32.36,collections,True,data\output\images\collections\perfume-bergamota-y-cardamomo-30-ml.jpg
https://juliaoboticarios.com/2715-large_default/perfume-bergamota-y-cardamomo-100-ml.jpg,Perfume Bergamota y...,https://juliaoboticarios.com/278-perfumes?p=2,,,jpg,53.31,collections,True,data\output\images\collections\perfume-bergamota-y-cardamomo-100-ml.jpg
https://juliaoboticarios.com/2550-home_default/perfume-bergamota-y-cardamomo-100-ml.jpg,Perfume Bergamota y Cardamomo 100 ml,https://juliaoboticarios.com/278-perfumes?p=2,470,609,jpg,53.31,collections,True,data\output\images\collections\perfume-bergamota-y-cardamomo-100-ml.jpg
https://juliaoboticarios.com/2717-large_default/perfume-flor-azafran-miel-y-alm-100ml.jpg,Perfume Flor de Azafran...,https://juliaoboticarios.com/278-perfumes?p=2,,,jpg,54.38,collections,True,data\output\images\collections\perfume-flor-azafran-miel-y-alm-100ml.jpg
https://juliaoboticarios.com/2634-large_default/13837.jpg,Caja para Perfume 30ml,https://juliaoboticarios.com/278-perfumes?p=2,,,jpg,87.07,collections,True,data\output\images\collections\13837.jpg
